event_ID,haz_sub_ID,ext_ID,ext_ID_db,ext_ID_org,haz_src_db,haz_src_URL,haz_src_org,haz_maxvalue,haz_maxunits,haz_est_type,all_hazs_Ab,all_hazs_spec,haz_sdate,haz_fdate,haz_credate,haz_moddate,haz_spat_ID,haz_spat_fileloc,haz_ISO3s,haz_spat_covcode,haz_spat_resunits,haz_spat_crs,haz_spat_srcdb,haz_spat_URL,haz_spat_srcorg
monty_8bd5f2da-abe0-4047-9af5-684e330bb335,haz_ea6a49af-5415-4d8a-8205-43ce63f1eb6b,1001067,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001067&episodeid=43,EC-JRC,268.5168,unitskph,esttype_second,TC,MH0059,2024-06-27,2024-07-08,2024-06-27,2024-07-18,spathaz_5e7cf258-0186-447d-935e-48db9cad751c,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001067&episodeid=43,USA,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001067&episodeid=43,EC-JRC
monty_479e668a-9038-499a-bb3d-d3f32131f5a5,haz_800931e9-8790-4ec4-b152-e987cf65da98,1435013,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1435013&episodeid=1579146,EC-JRC,7.2,unitsrichter,esttype_second,EQ,GH0002,2024-06-27,2024-06-27,2024-06-27,2024-07-18,spathaz_d0f3c734-78ae-44ad-a520-1cbc04c62acd,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1435013&episodeid=1579146,PER,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1435013&episodeid=1579146,EC-JRC
monty_5e56703a-a35b-4979-8f99-0c3562abe77b,haz_c5b65a4e-3a73-4cdd-afd1-23e78ecb9ef5,1102732,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102732&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-06-28,2024-06-30,2024-06-28,2024-07-01,spathaz_4641f7a2-37e4-43e1-b6ab-36b4e0de16f1,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102732&episodeid=1,BEL,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102732&episodeid=1,EC-JRC
monty_c65586d4-e514-4a24-8a29-467cb95083fe,haz_e578edea-4473-4f41-b1c8-9bfa93122de3,1001068,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001068&episodeid=4,EC-JRC,64.8144,unitskph,esttype_second,TC,MH0059,2024-06-29,2024-06-30,2024-06-29,2024-07-02,spathaz_d0f02458-6289-47f1-972a-256124b5b0d0,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001068&episodeid=4,MEX,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001068&episodeid=4,EC-JRC
monty_52ee2a0a-8a6e-4e41-a711-3d1a278a59d0,haz_b0d2d2c8-f50b-4bcd-bc7e-43489abfc9bc,1102736,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102736&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-06-29,2024-07-01,2024-06-29,2024-07-02,spathaz_5cc8def8-59d6-405f-b7b3-8ca463d73523,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102736&episodeid=1,CAN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102736&episodeid=1,EC-JRC
monty_59f00c45-ea5c-4b06-8186-a4e0de473cde,haz_4a87122b-0448-4025-95b7-d61ea7ff985d,1102735,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102735&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-06-29,2024-07-01,2024-06-29,2024-07-02,spathaz_edb7d368-f908-4f83-af69-d166ed389133,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102735&episodeid=1,MMR,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102735&episodeid=1,EC-JRC
monty_c8ccad22-8212-4329-a4f0-0da18688ecf2,haz_545c4776-c139-40b6-aacc-2ef740772473,1102743,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102743&episodeid=3,EC-JRC,,,esttype_second,FL,MH0012,2024-06-30,2024-07-05,2024-06-30,2024-07-07,spathaz_fa1c75c6-0edb-4386-9174-9b8706db7161,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102743&episodeid=3,BGD,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102743&episodeid=3,EC-JRC
monty_8fcbf559-8342-4fe8-8b55-d5137fbe6a23,haz_78cc53c0-09ec-4979-b46f-31770d862668,1102745,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102745&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-06-30,2024-07-02,2024-06-30,2024-07-07,spathaz_fb5be2d5-0118-4e4b-9152-2c181dd7d4b6,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102745&episodeid=1,SEN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102745&episodeid=1,EC-JRC
monty_5d14a403-ec06-48d9-a131-daddc98e2ae1,haz_16713dfc-87bc-45d3-9cac-83c193a5edd3,1102740,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102740&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-06-30,2024-07-02,2024-06-30,2024-07-03,spathaz_b6b3fe49-a79e-40d4-8737-7fa98f0bfeb6,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102740&episodeid=1,VEN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102740&episodeid=1,EC-JRC
monty_e68efe07-d050-46fc-bae8-429c1e79caa1,haz_9108f368-4182-4f74-8dbc-ebfe37f4d527,1102739,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102739&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-06-30,2024-07-02,2024-06-30,2024-07-03,spathaz_d51f1c1e-37ec-4cdd-be28-e146b2f2ad85,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102739&episodeid=1,GTM,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102739&episodeid=1,EC-JRC
monty_ae04a1d5-815b-47dc-933f-d180eed04ed8,haz_99d4552b-6320-4275-8015-e3c7166aa6ea,1102738,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102738&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-06-30,2024-07-02,2024-06-30,2024-07-03,spathaz_72527d6e-ef72-4fb7-ae4b-c53faa60b86c,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102738&episodeid=1,LCA,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102738&episodeid=1,EC-JRC
monty_50bb2bf9-d771-484a-a7ae-15089b0002c4,haz_e780135e-5693-4d5b-9225-469ab544db62,1102737,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102737&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-06-30,2024-07-02,2024-06-30,2024-07-03,spathaz_f0aa6b82-03de-4107-86cc-114e83bac0ce,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102737&episodeid=1,GIN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102737&episodeid=1,EC-JRC
monty_da691ac4-fc5d-4922-a2bc-04dc0a2f0f55,haz_7ba8e91f-6b3e-4a73-b460-6439149778db,1102742,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102742&episodeid=2,EC-JRC,,,esttype_second,FL,MH0012,2024-07-02,2024-07-09,2024-07-02,2024-07-09,spathaz_72deb636-b871-4f46-991c-7db9fe41afa9,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102742&episodeid=2,TUR,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102742&episodeid=2,EC-JRC
monty_359a2dfe-6c74-487d-8973-0de47647c3b7,haz_f3c93ec2-ef0b-4cc0-bd27-20a1561f383b,1102741,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102741&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-02,2024-07-04,2024-07-02,2024-07-05,spathaz_6598097e-ab03-49dd-b65b-afe68554fe78,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102741&episodeid=1,ZAF,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102741&episodeid=1,EC-JRC
monty_f504e420-d2e9-494d-9f50-2c5fec49a7bf,haz_91aca16f-43f2-43ed-a5b4-cc9709843be3,1001069,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001069&episodeid=7,EC-JRC,64.8144,unitskph,esttype_second,TC,MH0059,2024-07-03,2024-07-05,2024-07-03,2024-07-06,spathaz_748567cf-38a5-4229-8bb1-ef8615fec597,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001069&episodeid=7,MEX,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001069&episodeid=7,EC-JRC
monty_da900e33-92cb-46e9-b107-b6d931e99b8e,haz_39356f48-e89a-45c6-b423-5dedc62f0717,1102746,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102746&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-03,2024-07-04,2024-07-03,2024-07-07,spathaz_c109916a-4c48-4a6a-ada6-e62c4d893629,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102746&episodeid=1,GRC,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102746&episodeid=1,EC-JRC
monty_e88e1396-4f95-4005-bf69-fab6fa1c40a4,haz_b96ba7ee-a337-4b87-af99-5b81a82a6c56,1000094,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000094&episodeid=2,EC-JRC,,,esttype_second,VO,GH0010,2024-07-03,2024-07-10,2024-07-03,2024-07-10,spathaz_eb161659-be77-4e17-a9c8-50206c5d1de3,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000094&episodeid=2,ITA,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000094&episodeid=2,EC-JRC
monty_d0c02143-63b5-4c85-851e-b769bec7a591,haz_f33698ab-1ebf-4298-a70c-fcc9c37956dd,FL-2024-000107-NPL,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102747&episodeid=3,EC-JRC,,,esttype_second,FL,MH0012,2024-07-04,2024-07-12,2024-07-04,2024-07-12,spathaz_21aa8dd8-fe95-44ab-9337-872525cfd79c,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102747&episodeid=3,NPL,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102747&episodeid=3,EC-JRC
monty_3eda69df-5f56-4b1a-a3e8-c94bbeb06610,haz_a311d041-95a4-4d8f-b6da-9a91060564c6,1102744,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102744&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-04,2024-07-06,2024-07-04,2024-07-07,spathaz_16157738-9acb-48ca-8954-2fa8034c653c,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102744&episodeid=1,COL,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102744&episodeid=1,EC-JRC
monty_ad378fb7-76d5-41d2-93a2-307e985c7cdc,haz_739d721a-df69-4f4c-987f-bed02dcd2785,1000095,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000095&episodeid=2,EC-JRC,,,esttype_second,VO,GH0010,2024-07-04,2024-07-22,2024-07-04,2024-07-23,spathaz_24208410-5648-492b-a477-c79e12edb289,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000095&episodeid=2,ITA,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000095&episodeid=2,EC-JRC
monty_f4a48ef5-4614-4925-a1a8-ac628fa06f6e,haz_b896fbf6-49a8-4007-b402-8df83759f60f,1102748,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102748&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-05,2024-07-07,2024-07-05,2024-07-08,spathaz_3c67c2ab-254a-4ed5-86d4-7501b42f8110,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102748&episodeid=1,HND,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102748&episodeid=1,EC-JRC
monty_d20ccfe2-f6ab-4c64-a32e-57a46e1c3602,haz_caa0f740-c734-4645-a239-c84e6c896063,1102752,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102752&episodeid=2,EC-JRC,,,esttype_second,FL,MH0012,2024-07-08,2024-07-20,2024-07-08,2024-07-22,spathaz_f9c9ddd1-c288-4e0e-937e-4444baac400f,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102752&episodeid=2,KOR,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102752&episodeid=2,EC-JRC
monty_0342caa1-e5ee-406c-9847-4bd0d0098d52,haz_08ca3faf-0fdc-41da-98c3-b0928bfd42c6,1102749,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102749&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-08,2024-07-08,2024-07-08,2024-07-10,spathaz_084475c8-bca0-4134-a62a-2daf389c4a4b,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102749&episodeid=1,BEL,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102749&episodeid=1,EC-JRC
monty_2564c988-c68f-4306-828b-01daafc6d397,haz_ee04c0e9-3476-4011-88a8-396eebd6c4d7,1102751,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102751&episodeid=5,EC-JRC,,,esttype_second,FL,MH0012,2024-07-09,2024-07-23,2024-07-09,2024-08-05,spathaz_1b247339-2dc4-441c-8e09-25797d1aa611,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102751&episodeid=5,DEU,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102751&episodeid=5,EC-JRC
monty_a73d09a9-d555-416b-8f18-f311bcba3451,haz_d115262f-e6f4-41bb-9c14-77467b30fa29,1102756,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102756&episodeid=2,EC-JRC,,,esttype_second,FL,MH0012,2024-07-09,2024-07-14,2024-07-09,2024-07-16,spathaz_aa3f0cf4-d0f5-4c49-849d-9a17e61465f9,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102756&episodeid=2,CAN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102756&episodeid=2,EC-JRC
monty_0bf1921d-948c-4cf9-9167-4381e5590f3d,haz_20de0718-0d4f-4277-8ebc-9dff25235740,1102766,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102766&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-09,2024-07-11,2024-07-09,2024-07-16,spathaz_7594e200-0b37-4e4a-afe9-7d10c368b37e,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102766&episodeid=1,SDN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102766&episodeid=1,EC-JRC
monty_234602e5-f169-4d42-95a6-7fa30d28ced1,haz_c67dd477-bd74-4413-a795-a95d3c889f72,1102758,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102758&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-09,2024-07-11,2024-07-09,2024-07-14,spathaz_7e4ef36c-0685-49ca-9faf-194b46aa85b7,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102758&episodeid=1,SVK,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102758&episodeid=1,EC-JRC
monty_e88f77f0-0600-4aac-850b-141941f67e1b,haz_d805c0e4-8a0b-442c-be04-adb3ebef50a1,1102755,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102755&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-09,2024-07-11,2024-07-09,2024-07-12,spathaz_0c78daf9-b869-42b0-a0fe-b2c93f7a1d3d,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102755&episodeid=1,KGZ,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102755&episodeid=1,EC-JRC
monty_c7b429d4-7c1a-4c47-ab72-576ffa161813,haz_a561bba5-a344-4873-bc79-2cbd7eaded8f,1102750,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102750&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-09,2024-07-10,2024-07-09,2024-07-11,spathaz_bde639e9-c9b5-4509-9cf2-0add1a82e11e,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102750&episodeid=1,CZE,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102750&episodeid=1,EC-JRC
monty_14f2b8d4-0f1d-4237-a17e-53fa76951f2e,haz_87df0a58-3fb1-414f-944c-a9e8e6066044,1102754,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102754&episodeid=2,EC-JRC,,,esttype_second,FL,MH0012,2024-07-10,2024-07-17,2024-07-10,2024-07-21,spathaz_049da041-29d8-454e-9bd6-373ca33d58bb,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102754&episodeid=2,POL,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102754&episodeid=2,EC-JRC
monty_9008a67e-915c-48c5-a32f-2edb770e2eb3,haz_6d4d0fbf-ff7d-4bc3-9f8f-7aed8c41c4a3,1102753,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102753&episodeid=2,EC-JRC,,,esttype_second,FL,MH0012,2024-07-10,2024-07-16,2024-07-10,2024-07-21,spathaz_137779a1-64cb-4919-bcd1-aee6a95e4677,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102753&episodeid=2,AUT,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102753&episodeid=2,EC-JRC
monty_8f20e2bf-f663-4ddb-8dd1-c0d949b00139,haz_84c0d36b-7531-407a-8247-cb331cd9b1b4,1102757,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102757&episodeid=2,EC-JRC,,,esttype_second,FL,MH0012,2024-07-11,2024-07-21,2024-07-11,2024-07-21,spathaz_9dd052d5-ff81-46ce-9cb0-7e7d339d00e9,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102757&episodeid=2,NLD,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102757&episodeid=2,EC-JRC
monty_4652c96a-52e4-430f-9109-59415c686301,haz_b8bcdc11-86e7-4b51-8c2e-84a5637d6cb7,1102768,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102768&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-11,2024-07-13,2024-07-11,2024-07-21,spathaz_f098c7e8-5b96-46c7-9c8c-cc4f9909fdbd,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102768&episodeid=1,PAN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102768&episodeid=1,EC-JRC
monty_d7f75d8c-41ac-491e-9240-4a3737825ee6,haz_1b2301f5-5c73-4219-b207-c1b3678b0fee,1102767,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102767&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-11,2024-07-13,2024-07-11,2024-07-16,spathaz_47615ec3-79b1-490d-b805-55aaa3322810,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102767&episodeid=1,UGA,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102767&episodeid=1,EC-JRC
monty_2a635188-b086-4f9d-b256-86d638c71a7e,haz_a5e01d27-3c43-4bf5-bc27-038bdfa31604,1102761,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102761&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-11,2024-07-13,2024-07-11,2024-07-14,spathaz_0abd5b76-a055-425f-9561-e1aee18c75ff,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102761&episodeid=1,VNM,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102761&episodeid=1,EC-JRC
monty_0ddec4a9-0bba-4b97-8852-04622545d19d,haz_1eb4bc36-74b0-4f1a-a322-063751afaacc,1102760,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102760&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-11,2024-07-13,2024-07-11,2024-07-14,spathaz_21a27689-d044-4105-ba20-3df0e942c9e7,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102760&episodeid=1,JPN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102760&episodeid=1,EC-JRC
monty_f11d433e-3e25-4fbb-8a0f-dc081d156fa3,haz_a748ffbd-7f16-4208-b1a7-083677b8c60c,1102759,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102759&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-11,2024-07-13,2024-07-11,2024-07-14,spathaz_1b4c1198-d93b-454a-8dff-09672b7616c9,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102759&episodeid=1,IRN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102759&episodeid=1,EC-JRC
monty_288a8ed7-9d23-4df2-a876-677d4b00cb74,haz_3fdf283c-49c6-4429-8d7b-08804a451a88,1102763,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102763&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-12,2024-07-14,2024-07-12,2024-07-16,spathaz_9f647a11-7f6d-4f69-a77f-603797b584bb,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102763&episodeid=1,TJK,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102763&episodeid=1,EC-JRC
